model,steering_vector,position,method,set,r2,intercept,top_features
gemma2,14,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:16.9041; blocks.7.ln1_post.hook_normalized:0.6003; blocks.5.ln2_post.hook_normalized:0.4830; blocks.5.ln1_post.hook_normalized:0.4536; blocks.15.ln1_post.hook_normalized:0.4276; blocks.10.ln2_post.hook_normalized:0.3966; blocks.0.hook_resid_post:0.3717; blocks.19.ln2_post.hook_normalized:0.3619; blocks.17.ln2_post.hook_normalized:0.3603; blocks.7.ln2_post.hook_normalized:0.3245; blocks.17.ln1_post.hook_normalized:0.3073; blocks.3.ln1_post.hook_normalized:0.2884; blocks.20.ln2_post.hook_normalized:0.2858; blocks.19.ln1_post.hook_normalized:0.2501; blocks.6.ln1_post.hook_normalized:0.2393; blocks.18.ln2_post.hook_normalized:0.2037; blocks.10.ln1_post.hook_normalized:-0.1983; blocks.4.ln1_post.hook_normalized:0.1887; blocks.8.ln2_post.hook_normalized:0.1869; blocks.18.ln1_post.hook_normalized:0.1840; blocks.14.ln2_post.hook_normalized:0.1706; blocks.0.ln1_post.hook_normalized:-0.1612; blocks.12.ln1_post.hook_normalized:0.1598; blocks.1.ln1_post.hook_normalized:0.1346; blocks.16.ln2_post.hook_normalized:-0.1301; blocks.11.ln1_post.hook_normalized:0.1246; blocks.1.ln2_post.hook_normalized:0.1134; blocks.20.ln1_post.hook_normalized:0.1124; blocks.0.ln2_post.hook_normalized:-0.0927; blocks.4.ln2_post.hook_normalized:0.0926; blocks.2.ln1_post.hook_normalized:0.0895; blocks.11.ln2_post.hook_normalized:0.0894; blocks.13.ln1_post.hook_normalized:0.0846; blocks.9.ln2_post.hook_normalized:-0.0727; blocks.16.ln1_post.hook_normalized:0.0694; blocks.14.ln1_post.hook_normalized:0.0600; blocks.9.ln1_post.hook_normalized:0.0508; blocks.13.ln2_post.hook_normalized:-0.0492; blocks.12.ln2_post.hook_normalized:0.0442; blocks.6.ln2_post.hook_normalized:-0.0398; blocks.15.ln2_post.hook_normalized:-0.0186; blocks.3.ln2_post.hook_normalized:-0.0109; blocks.8.ln1_post.hook_normalized:0.0078; blocks.2.ln2_post.hook_normalized:-0.0006
gemma2,14,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.2500; blocks.15.ln1_post.hook_normalized:0.1030; blocks.5.ln2_post.hook_normalized:0.0791; blocks.19.ln1_post.hook_normalized:0.0747; blocks.6.ln1_post.hook_normalized:0.0728; blocks.19.ln2_post.hook_normalized:0.0718; blocks.17.ln1_post.hook_normalized:0.0688; blocks.7.ln1_post.hook_normalized:0.0659; blocks.17.ln2_post.hook_normalized:0.0654; blocks.10.ln2_post.hook_normalized:0.0645; blocks.20.ln2_post.hook_normalized:0.0588; blocks.3.ln1_post.hook_normalized:0.0535; blocks.18.ln1_post.hook_normalized:0.0457; blocks.5.ln1_post.hook_normalized:0.0447; blocks.20.ln1_post.hook_normalized:0.0427; blocks.7.ln2_post.hook_normalized:0.0422; blocks.18.ln2_post.hook_normalized:0.0383; blocks.0.hook_resid_post:0.0356; blocks.1.ln2_post.hook_normalized:0.0347; blocks.10.ln1_post.hook_normalized:-0.0337; blocks.12.ln1_post.hook_normalized:0.0315; blocks.14.ln2_post.hook_normalized:0.0300; blocks.8.ln2_post.hook_normalized:0.0293; blocks.4.ln1_post.hook_normalized:0.0234; blocks.4.ln2_post.hook_normalized:0.0233; blocks.16.ln2_post.hook_normalized:-0.0232; blocks.0.ln2_post.hook_normalized:-0.0199; blocks.0.ln1_post.hook_normalized:-0.0189; blocks.13.ln1_post.hook_normalized:0.0187; blocks.2.ln1_post.hook_normalized:0.0178; blocks.11.ln2_post.hook_normalized:0.0177; blocks.16.ln1_post.hook_normalized:0.0173; blocks.1.ln1_post.hook_normalized:0.0170; blocks.13.ln2_post.hook_normalized:-0.0159; blocks.11.ln1_post.hook_normalized:0.0143; blocks.14.ln1_post.hook_normalized:0.0103; blocks.9.ln2_post.hook_normalized:-0.0095; blocks.12.ln2_post.hook_normalized:0.0080; blocks.9.ln1_post.hook_normalized:0.0062; blocks.6.ln2_post.hook_normalized:-0.0056; blocks.15.ln2_post.hook_normalized:-0.0049; blocks.3.ln2_post.hook_normalized:-0.0017; blocks.2.ln2_post.hook_normalized:-0.0013; blocks.8.ln1_post.hook_normalized:0.0007
gemma2,1555,all,lars,negative,0.256984994127627,,blocks.0.hook_resid_post:1.7830; blocks.17.ln1_post.hook_normalized:-1.5720; blocks.3.ln2_post.hook_normalized:0.9513; blocks.13.ln1_post.hook_normalized:2.7836; blocks.15.ln1_post.hook_normalized:2.3042; blocks.20.ln2_post.hook_normalized:0.3693; blocks.7.ln1_post.hook_normalized:0.5553; blocks.11.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000
gemma2,1555,all,lars,positive,0.6387999726680513,,blocks.0.hook_resid_post:2.8925; blocks.17.ln1_post.hook_normalized:-4.9990; blocks.3.ln2_post.hook_normalized:5.7139; blocks.20.ln2_post.hook_normalized:2.7896; blocks.15.ln2_post.hook_normalized:2.6219; blocks.7.ln1_post.hook_normalized:1.2478; blocks.13.ln1_post.hook_normalized:2.2196; blocks.15.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000
gemma2,1555,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:3.7287; blocks.0.ln1_post.hook_normalized:0.5346; blocks.9.ln1_post.hook_normalized:0.4786; blocks.3.ln2_post.hook_normalized:-0.4642; blocks.7.ln1_post.hook_normalized:0.4376; blocks.5.ln1_post.hook_normalized:0.4046; blocks.10.ln1_post.hook_normalized:0.3934; blocks.18.ln1_post.hook_normalized:0.3186; blocks.11.ln1_post.hook_normalized:0.3003; blocks.4.ln1_post.hook_normalized:0.2982; blocks.17.ln1_post.hook_normalized:0.2766; blocks.8.ln1_post.hook_normalized:0.2593; blocks.20.ln1_post.hook_normalized:0.2511; blocks.13.ln2_post.hook_normalized:-0.2072; blocks.15.ln2_post.hook_normalized:0.1908; blocks.17.ln2_post.hook_normalized:0.1774; blocks.19.ln1_post.hook_normalized:-0.1709; blocks.11.ln2_post.hook_normalized:0.1686; blocks.3.ln1_post.hook_normalized:0.1676; blocks.13.ln1_post.hook_normalized:0.1529; blocks.1.ln1_post.hook_normalized:0.1469; blocks.16.ln1_post.hook_normalized:0.1377; blocks.15.ln1_post.hook_normalized:0.1315; blocks.18.ln2_post.hook_normalized:0.1290; blocks.14.ln2_post.hook_normalized:-0.1265; blocks.8.ln2_post.hook_normalized:-0.1247; blocks.12.ln1_post.hook_normalized:-0.1246; blocks.19.ln2_post.hook_normalized:0.1239; blocks.16.ln2_post.hook_normalized:0.1000; blocks.4.ln2_post.hook_normalized:0.0984; blocks.6.ln1_post.hook_normalized:0.0962; blocks.6.ln2_post.hook_normalized:-0.0847; blocks.14.ln1_post.hook_normalized:0.0770; blocks.7.ln2_post.hook_normalized:0.0713; blocks.20.ln2_post.hook_normalized:0.0691; blocks.2.ln1_post.hook_normalized:0.0681; blocks.0.hook_resid_post:-0.0543; blocks.0.ln2_post.hook_normalized:0.0270; blocks.1.ln2_post.hook_normalized:-0.0235; blocks.12.ln2_post.hook_normalized:-0.0192; blocks.9.ln2_post.hook_normalized:-0.0110; blocks.2.ln2_post.hook_normalized:0.0103; blocks.5.ln2_post.hook_normalized:-0.0042; blocks.10.ln2_post.hook_normalized:0.0042
gemma2,1555,all,Component Similarities,All,,,blocks.20.ln1_post.hook_normalized:0.0854; blocks.18.ln1_post.hook_normalized:0.0811; blocks.3.ln2_post.hook_normalized:-0.0669; blocks.8.ln1_post.hook_normalized:0.0579; blocks.0.ln1_post.hook_normalized:0.0562; blocks.17.ln1_post.hook_normalized:0.0562; blocks.10.ln1_post.hook_normalized:0.0542; blocks.19.ln1_post.hook_normalized:-0.0459; blocks.9.ln1_post.hook_normalized:0.0457; blocks.4.ln1_post.hook_normalized:0.0405; blocks.7.ln1_post.hook_normalized:0.0405; blocks.11.ln1_post.hook_normalized:0.0396; blocks.15.ln2_post.hook_normalized:0.0388; blocks.17.ln2_post.hook_normalized:0.0388; blocks.13.ln2_post.hook_normalized:-0.0349; blocks.3.ln1_post.hook_normalized:0.0347; blocks.5.ln1_post.hook_normalized:0.0325; blocks.18.ln2_post.hook_normalized:0.0281; blocks.16.ln1_post.hook_normalized:0.0273; blocks.13.ln1_post.hook_normalized:0.0256; blocks.11.ln2_post.hook_normalized:0.0255; blocks.19.ln2_post.hook_normalized:0.0244; blocks.15.ln1_post.hook_normalized:0.0237; blocks.6.ln1_post.hook_normalized:0.0217; blocks.14.ln2_post.hook_normalized:-0.0215; blocks.12.ln1_post.hook_normalized:-0.0211; blocks.16.ln2_post.hook_normalized:0.0206; blocks.20.hook_resid_post:0.0205; blocks.8.ln2_post.hook_normalized:-0.0197; blocks.2.ln1_post.hook_normalized:0.0178; blocks.20.ln2_post.hook_normalized:0.0178; blocks.14.ln1_post.hook_normalized:0.0177; blocks.1.ln1_post.hook_normalized:0.0161; blocks.6.ln2_post.hook_normalized:-0.0154; blocks.4.ln2_post.hook_normalized:0.0123; blocks.7.ln2_post.hook_normalized:0.0095; blocks.9.ln2_post.hook_normalized:-0.0064; blocks.0.ln2_post.hook_normalized:0.0061; blocks.1.ln2_post.hook_normalized:-0.0061; blocks.12.ln2_post.hook_normalized:-0.0037; blocks.2.ln2_post.hook_normalized:0.0027; blocks.10.ln2_post.hook_normalized:0.0014; blocks.5.ln2_post.hook_normalized:-0.0005; blocks.0.hook_resid_post:-0.0001
gemma2,1752,all,lars,negative,0.9362427420682436,,blocks.0.hook_resid_post:9.2069; blocks.6.ln1_post.hook_normalized:18.9027; blocks.0.ln1_post.hook_normalized:9.9377; blocks.11.ln2_post.hook_normalized:8.3244; blocks.5.ln2_post.hook_normalized:1.3322; blocks.14.ln2_post.hook_normalized:1.1609; blocks.18.ln2_post.hook_normalized:3.7683; blocks.16.ln2_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000
gemma2,1752,all,lars,positive,0.8207607536568613,,blocks.0.hook_resid_post:7.2970; blocks.6.ln1_post.hook_normalized:19.9998; blocks.0.ln1_post.hook_normalized:12.4716; blocks.11.ln2_post.hook_normalized:11.9142; blocks.16.ln2_post.hook_normalized:4.1116; blocks.8.ln2_post.hook_normalized:2.6518; blocks.20.ln2_post.hook_normalized:0.2718; blocks.10.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000
gemma2,1752,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:36.5395; blocks.0.ln1_post.hook_normalized:0.9928; blocks.11.ln2_post.hook_normalized:0.7174; blocks.0.hook_resid_post:0.6234; blocks.7.ln2_post.hook_normalized:0.5676; blocks.8.ln2_post.hook_normalized:0.4729; blocks.5.ln2_post.hook_normalized:0.4670; blocks.15.ln2_post.hook_normalized:0.4493; blocks.9.ln2_post.hook_normalized:0.4399; blocks.14.ln2_post.hook_normalized:0.4398; blocks.12.ln2_post.hook_normalized:0.4085; blocks.19.ln2_post.hook_normalized:0.4036; blocks.1.ln1_post.hook_normalized:0.3879; blocks.4.ln1_post.hook_normalized:0.3840; blocks.3.ln2_post.hook_normalized:-0.3777; blocks.10.ln2_post.hook_normalized:0.3496; blocks.6.ln2_post.hook_normalized:0.3448; blocks.4.ln2_post.hook_normalized:0.3446; blocks.2.ln2_post.hook_normalized:0.3307; blocks.16.ln2_post.hook_normalized:0.3214; blocks.8.ln1_post.hook_normalized:-0.3203; blocks.6.ln1_post.hook_normalized:0.3045; blocks.18.ln2_post.hook_normalized:0.3022; blocks.15.ln1_post.hook_normalized:0.2833; blocks.17.ln2_post.hook_normalized:0.2222; blocks.0.ln2_post.hook_normalized:0.2216; blocks.7.ln1_post.hook_normalized:0.2113; blocks.5.ln1_post.hook_normalized:0.2081; blocks.13.ln2_post.hook_normalized:0.1880; blocks.16.ln1_post.hook_normalized:0.1766; blocks.2.ln1_post.hook_normalized:0.1388; blocks.20.ln1_post.hook_normalized:0.1309; blocks.18.ln1_post.hook_normalized:-0.1299; blocks.9.ln1_post.hook_normalized:-0.1266; blocks.1.ln2_post.hook_normalized:0.1252; blocks.19.ln1_post.hook_normalized:-0.1195; blocks.3.ln1_post.hook_normalized:0.1075; blocks.10.ln1_post.hook_normalized:-0.0778; blocks.11.ln1_post.hook_normalized:-0.0766; blocks.17.ln1_post.hook_normalized:0.0706; blocks.12.ln1_post.hook_normalized:0.0650; blocks.14.ln1_post.hook_normalized:-0.0561; blocks.20.ln2_post.hook_normalized:0.0268; blocks.13.ln1_post.hook_normalized:0.0233
gemma2,1752,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.1650; blocks.11.ln2_post.hook_normalized:0.1016; blocks.0.ln1_post.hook_normalized:0.0967; blocks.15.ln2_post.hook_normalized:0.0801; blocks.7.ln2_post.hook_normalized:0.0752; blocks.14.ln2_post.hook_normalized:0.0737; blocks.6.ln1_post.hook_normalized:0.0718; blocks.19.ln2_post.hook_normalized:0.0698; blocks.5.ln2_post.hook_normalized:0.0679; blocks.16.ln2_post.hook_normalized:0.0659; blocks.8.ln2_post.hook_normalized:0.0654; blocks.9.ln2_post.hook_normalized:0.0645; blocks.12.ln2_post.hook_normalized:0.0645; blocks.3.ln2_post.hook_normalized:-0.0630; blocks.18.ln2_post.hook_normalized:0.0564; blocks.8.ln1_post.hook_normalized:-0.0549; blocks.10.ln2_post.hook_normalized:0.0505; blocks.4.ln1_post.hook_normalized:0.0493; blocks.6.ln2_post.hook_normalized:0.0493; blocks.2.ln2_post.hook_normalized:0.0481; blocks.4.ln2_post.hook_normalized:0.0459; blocks.15.ln1_post.hook_normalized:0.0432; blocks.17.ln2_post.hook_normalized:0.0432; blocks.20.ln1_post.hook_normalized:0.0417; blocks.0.ln2_post.hook_normalized:0.0410; blocks.1.ln1_post.hook_normalized:0.0386; blocks.19.ln1_post.hook_normalized:-0.0317; blocks.18.ln1_post.hook_normalized:-0.0294; blocks.0.hook_resid_post:0.0291; blocks.2.ln1_post.hook_normalized:0.0291; blocks.16.ln1_post.hook_normalized:0.0286; blocks.13.ln2_post.hook_normalized:0.0272; blocks.1.ln2_post.hook_normalized:0.0247; blocks.3.ln1_post.hook_normalized:0.0176; blocks.7.ln1_post.hook_normalized:0.0168; blocks.17.ln1_post.hook_normalized:0.0159; blocks.5.ln1_post.hook_normalized:0.0151; blocks.14.ln1_post.hook_normalized:-0.0130; blocks.20.ln2_post.hook_normalized:0.0123; blocks.9.ln1_post.hook_normalized:-0.0114; blocks.10.ln1_post.hook_normalized:-0.0114; blocks.12.ln1_post.hook_normalized:0.0099; blocks.11.ln1_post.hook_normalized:-0.0096; blocks.13.ln1_post.hook_normalized:0.0061
gemma2,1818,all,lars,negative,0.8903707611231028,,blocks.0.hook_resid_post:4.8498; blocks.17.ln1_post.hook_normalized:12.0080; blocks.5.ln2_post.hook_normalized:1.1871; blocks.0.ln1_post.hook_normalized:7.6322; blocks.18.ln2_post.hook_normalized:2.6420; blocks.16.ln2_post.hook_normalized:1.2335; blocks.20.ln2_post.hook_normalized:0.7337; blocks.13.ln1_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000
gemma2,1818,all,lars,positive,0.5720629826198089,,blocks.0.hook_resid_post:4.5544; blocks.17.ln1_post.hook_normalized:13.4942; blocks.0.ln1_post.hook_normalized:8.4044; blocks.1.ln1_post.hook_normalized:2.7916; blocks.5.ln2_post.hook_normalized:2.0797; blocks.20.ln2_post.hook_normalized:1.8968; blocks.11.ln2_post.hook_normalized:0.1557; blocks.18.ln2_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000
gemma2,1818,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:12.6941; blocks.0.hook_resid_post:0.5191; blocks.0.ln1_post.hook_normalized:0.5157; blocks.3.ln2_post.hook_normalized:-0.3542; blocks.15.ln2_post.hook_normalized:0.3090; blocks.17.ln2_post.hook_normalized:0.2662; blocks.11.ln2_post.hook_normalized:0.2600; blocks.18.ln2_post.hook_normalized:0.2526; blocks.5.ln2_post.hook_normalized:0.2163; blocks.14.ln2_post.hook_normalized:0.2040; blocks.2.ln2_post.hook_normalized:0.1903; blocks.16.ln2_post.hook_normalized:0.1874; blocks.10.ln2_post.hook_normalized:-0.1733; blocks.5.ln1_post.hook_normalized:0.1730; blocks.9.ln2_post.hook_normalized:0.1536; blocks.6.ln1_post.hook_normalized:0.1528; blocks.20.ln1_post.hook_normalized:0.1523; blocks.7.ln2_post.hook_normalized:0.1482; blocks.17.ln1_post.hook_normalized:0.1481; blocks.19.ln1_post.hook_normalized:-0.1400; blocks.18.ln1_post.hook_normalized:-0.1312; blocks.1.ln1_post.hook_normalized:0.1180; blocks.19.ln2_post.hook_normalized:0.1042; blocks.20.ln2_post.hook_normalized:-0.0975; blocks.7.ln1_post.hook_normalized:0.0899; blocks.4.ln2_post.hook_normalized:0.0885; blocks.10.ln1_post.hook_normalized:0.0669; blocks.15.ln1_post.hook_normalized:0.0633; blocks.13.ln1_post.hook_normalized:0.0626; blocks.13.ln2_post.hook_normalized:-0.0611; blocks.3.ln1_post.hook_normalized:0.0558; blocks.9.ln1_post.hook_normalized:-0.0555; blocks.16.ln1_post.hook_normalized:0.0533; blocks.14.ln1_post.hook_normalized:-0.0496; blocks.1.ln2_post.hook_normalized:-0.0478; blocks.2.ln1_post.hook_normalized:0.0475; blocks.8.ln1_post.hook_normalized:-0.0409; blocks.12.ln2_post.hook_normalized:0.0378; blocks.4.ln1_post.hook_normalized:-0.0353; blocks.8.ln2_post.hook_normalized:-0.0261; blocks.12.ln1_post.hook_normalized:0.0254; blocks.0.ln2_post.hook_normalized:-0.0079; blocks.6.ln2_post.hook_normalized:0.0025; blocks.11.ln1_post.hook_normalized:-0.0023
