model,steering_vector,position,method,set,r2,intercept,top_features
gemma2,4287,all,Component Similarities,All,,,blocks.3.ln2_post.hook_normalized:-0.0645; blocks.20.ln1_post.hook_normalized:0.0562; blocks.19.ln1_post.hook_normalized:-0.0559; blocks.13.ln2_post.hook_normalized:-0.0532; blocks.8.ln2_post.hook_normalized:-0.0491; blocks.0.ln1_post.hook_normalized:0.0474; blocks.10.ln1_post.hook_normalized:0.0344; blocks.17.ln2_post.hook_normalized:0.0315; blocks.12.ln1_post.hook_normalized:-0.0297; blocks.7.ln1_post.hook_normalized:0.0282; blocks.11.ln2_post.hook_normalized:0.0278; blocks.16.ln1_post.hook_normalized:0.0247; blocks.6.ln2_post.hook_normalized:-0.0234; blocks.1.ln2_post.hook_normalized:0.0228; blocks.18.ln1_post.hook_normalized:0.0223; blocks.9.ln1_post.hook_normalized:0.0222; blocks.17.ln1_post.hook_normalized:0.0216; blocks.18.ln2_post.hook_normalized:0.0216; blocks.12.ln2_post.hook_normalized:-0.0209; blocks.13.ln1_post.hook_normalized:0.0194; blocks.2.ln2_post.hook_normalized:0.0178; blocks.10.ln2_post.hook_normalized:-0.0171; blocks.6.ln1_post.hook_normalized:0.0160; blocks.7.ln2_post.hook_normalized:0.0135; blocks.8.ln1_post.hook_normalized:0.0129; blocks.11.ln1_post.hook_normalized:0.0129; blocks.9.ln2_post.hook_normalized:0.0112; blocks.3.ln1_post.hook_normalized:0.0108; blocks.5.ln1_post.hook_normalized:0.0098; blocks.14.ln2_post.hook_normalized:-0.0088; blocks.19.ln2_post.hook_normalized:-0.0085; blocks.16.ln2_post.hook_normalized:-0.0073; blocks.20.hook_resid_post:0.0068; blocks.5.ln2_post.hook_normalized:0.0064; blocks.4.ln1_post.hook_normalized:0.0062; blocks.2.ln1_post.hook_normalized:-0.0058; blocks.1.ln1_post.hook_normalized:0.0050; blocks.15.ln2_post.hook_normalized:0.0035; blocks.15.ln1_post.hook_normalized:0.0033; blocks.0.ln2_post.hook_normalized:0.0030; blocks.0.hook_resid_post:-0.0014; blocks.20.ln2_post.hook_normalized:-0.0008; blocks.4.ln2_post.hook_normalized:0.0008; blocks.14.ln1_post.hook_normalized:-0.0003
gemma2,5548,all,lars,negative,0.9243879163994244,,blocks.0.hook_resid_post:5.2685; blocks.0.ln1_post.hook_normalized:8.7287; blocks.17.ln1_post.hook_normalized:6.0084; blocks.5.ln2_post.hook_normalized:3.0431; blocks.18.ln2_post.hook_normalized:6.0241; blocks.20.ln2_post.hook_normalized:3.0135; blocks.11.ln2_post.hook_normalized:2.1054; blocks.14.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000
gemma2,5548,all,lars,positive,0.7373478043437267,,blocks.0.hook_resid_post:4.4932; blocks.17.ln1_post.hook_normalized:11.4066; blocks.0.ln1_post.hook_normalized:6.8917; blocks.6.ln2_post.hook_normalized:4.9818; blocks.1.ln1_post.hook_normalized:2.0741; blocks.5.ln2_post.hook_normalized:1.2383; blocks.20.ln1_post.hook_normalized:2.9594; blocks.20.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000
gemma2,5548,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:16.2906; blocks.0.ln1_post.hook_normalized:0.7584; blocks.0.hook_resid_post:0.5587; blocks.11.ln2_post.hook_normalized:0.3570; blocks.3.ln2_post.hook_normalized:-0.3224; blocks.7.ln2_post.hook_normalized:0.3013; blocks.9.ln2_post.hook_normalized:0.3003; blocks.18.ln2_post.hook_normalized:0.2908; blocks.15.ln2_post.hook_normalized:0.2494; blocks.0.ln2_post.hook_normalized:0.2457; blocks.1.ln1_post.hook_normalized:0.2410; blocks.6.ln2_post.hook_normalized:0.2372; blocks.14.ln2_post.hook_normalized:0.2352; blocks.4.ln2_post.hook_normalized:0.2320; blocks.17.ln2_post.hook_normalized:0.2137; blocks.17.ln1_post.hook_normalized:0.2068; blocks.16.ln2_post.hook_normalized:0.2055; blocks.19.ln2_post.hook_normalized:0.2012; blocks.19.ln1_post.hook_normalized:-0.1805; blocks.8.ln1_post.hook_normalized:-0.1625; blocks.20.ln1_post.hook_normalized:0.1586; blocks.5.ln1_post.hook_normalized:0.1341; blocks.6.ln1_post.hook_normalized:0.1322; blocks.2.ln2_post.hook_normalized:0.1195; blocks.15.ln1_post.hook_normalized:0.1165; blocks.5.ln2_post.hook_normalized:0.1143; blocks.8.ln2_post.hook_normalized:0.1059; blocks.16.ln1_post.hook_normalized:0.1025; blocks.12.ln1_post.hook_normalized:-0.0912; blocks.13.ln1_post.hook_normalized:0.0852; blocks.7.ln1_post.hook_normalized:0.0847; blocks.9.ln1_post.hook_normalized:-0.0812; blocks.10.ln1_post.hook_normalized:0.0795; blocks.12.ln2_post.hook_normalized:0.0784; blocks.4.ln1_post.hook_normalized:0.0637; blocks.11.ln1_post.hook_normalized:0.0608; blocks.2.ln1_post.hook_normalized:0.0577; blocks.13.ln2_post.hook_normalized:-0.0520; blocks.14.ln1_post.hook_normalized:-0.0371; blocks.10.ln2_post.hook_normalized:-0.0198; blocks.20.ln2_post.hook_normalized:0.0121; blocks.18.ln1_post.hook_normalized:0.0114; blocks.3.ln1_post.hook_normalized:0.0052; blocks.1.ln2_post.hook_normalized:-0.0011
gemma2,5548,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.0923; blocks.0.ln1_post.hook_normalized:0.0781; blocks.3.ln2_post.hook_normalized:-0.0608; blocks.18.ln2_post.hook_normalized:0.0566; blocks.11.ln2_post.hook_normalized:0.0540; blocks.20.ln1_post.hook_normalized:0.0535; blocks.19.ln1_post.hook_normalized:-0.0510; blocks.0.ln2_post.hook_normalized:0.0483; blocks.15.ln2_post.hook_normalized:0.0471; blocks.9.ln2_post.hook_normalized:0.0457; blocks.16.ln2_post.hook_normalized:0.0439; blocks.17.ln2_post.hook_normalized:0.0427; blocks.7.ln2_post.hook_normalized:0.0417; blocks.17.ln1_post.hook_normalized:0.0417; blocks.14.ln2_post.hook_normalized:0.0410; blocks.6.ln2_post.hook_normalized:0.0400; blocks.19.ln2_post.hook_normalized:0.0396; blocks.4.ln2_post.hook_normalized:0.0352; blocks.0.hook_resid_post:0.0308; blocks.6.ln1_post.hook_normalized:0.0302; blocks.8.ln1_post.hook_normalized:-0.0283; blocks.1.ln1_post.hook_normalized:0.0250; blocks.15.ln1_post.hook_normalized:0.0247; blocks.2.ln2_post.hook_normalized:0.0220; blocks.5.ln2_post.hook_normalized:0.0181; blocks.16.ln1_post.hook_normalized:0.0172; blocks.13.ln1_post.hook_normalized:0.0166; blocks.12.ln1_post.hook_normalized:-0.0165; blocks.8.ln2_post.hook_normalized:0.0143; blocks.12.ln2_post.hook_normalized:0.0122; blocks.2.ln1_post.hook_normalized:0.0116; blocks.5.ln1_post.hook_normalized:0.0114; blocks.10.ln1_post.hook_normalized:0.0112; blocks.20.ln2_post.hook_normalized:0.0093; blocks.9.ln1_post.hook_normalized:-0.0089; blocks.13.ln2_post.hook_normalized:-0.0089; blocks.14.ln1_post.hook_normalized:-0.0088; blocks.4.ln1_post.hook_normalized:0.0081; blocks.11.ln1_post.hook_normalized:0.0081; blocks.7.ln1_post.hook_normalized:0.0077; blocks.18.ln1_post.hook_normalized:0.0045; blocks.10.ln2_post.hook_normalized:-0.0027; blocks.3.ln1_post.hook_normalized:0.0026; blocks.1.ln2_post.hook_normalized:-0.0007
gemma2,6832,all,lars,negative,0.9322526975110841,,blocks.0.hook_resid_post:10.1770; blocks.6.ln1_post.hook_normalized:11.1049; blocks.11.ln2_post.hook_normalized:15.8822; blocks.0.ln1_post.hook_normalized:11.6156; blocks.18.ln2_post.hook_normalized:6.9987; blocks.9.ln2_post.hook_normalized:1.3512; blocks.14.ln2_post.hook_normalized:0.6834; blocks.7.ln2_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000
gemma2,6832,all,lars,positive,0.9578870248821234,,blocks.0.hook_resid_post:5.6177; blocks.6.ln1_post.hook_normalized:9.0967; blocks.9.ln2_post.hook_normalized:20.1793; blocks.11.ln2_post.hook_normalized:12.7118; blocks.10.ln2_post.hook_normalized:16.4764; blocks.0.ln1_post.hook_normalized:5.1809; blocks.15.ln1_post.hook_normalized:6.5895; blocks.15.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000
gemma2,6832,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:35.2845; blocks.11.ln2_post.hook_normalized:0.7337; blocks.0.ln1_post.hook_normalized:0.6455; blocks.9.ln2_post.hook_normalized:0.5765; blocks.7.ln2_post.hook_normalized:0.5073; blocks.8.ln2_post.hook_normalized:0.4716; blocks.14.ln2_post.hook_normalized:0.4695; blocks.16.ln2_post.hook_normalized:0.4141; blocks.15.ln2_post.hook_normalized:0.3687; blocks.3.ln2_post.hook_normalized:-0.3621; blocks.9.ln1_post.hook_normalized:-0.3492; blocks.12.ln2_post.hook_normalized:0.3488; blocks.5.ln2_post.hook_normalized:0.3459; blocks.18.ln2_post.hook_normalized:0.3258; blocks.6.ln1_post.hook_normalized:0.3147; blocks.4.ln1_post.hook_normalized:0.3089; blocks.17.ln2_post.hook_normalized:0.2921; blocks.15.ln1_post.hook_normalized:0.2772; blocks.2.ln2_post.hook_normalized:0.2654; blocks.4.ln2_post.hook_normalized:0.2627; blocks.0.hook_resid_post:0.2545; blocks.19.ln2_post.hook_normalized:0.2495; blocks.10.ln2_post.hook_normalized:0.2355; blocks.5.ln1_post.hook_normalized:0.2118; blocks.13.ln2_post.hook_normalized:0.2092; blocks.6.ln2_post.hook_normalized:0.2056; blocks.1.ln1_post.hook_normalized:0.1953; blocks.8.ln1_post.hook_normalized:-0.1946; blocks.17.ln1_post.hook_normalized:0.1565; blocks.0.ln2_post.hook_normalized:0.1525; blocks.18.ln1_post.hook_normalized:-0.1494; blocks.11.ln1_post.hook_normalized:-0.1388; blocks.20.ln1_post.hook_normalized:0.1333; blocks.12.ln1_post.hook_normalized:0.0964; blocks.1.ln2_post.hook_normalized:0.0763; blocks.7.ln1_post.hook_normalized:-0.0617; blocks.3.ln1_post.hook_normalized:-0.0584; blocks.13.ln1_post.hook_normalized:-0.0556; blocks.2.ln1_post.hook_normalized:0.0400; blocks.16.ln1_post.hook_normalized:-0.0356; blocks.19.ln1_post.hook_normalized:0.0201; blocks.10.ln1_post.hook_normalized:-0.0193; blocks.20.ln2_post.hook_normalized:-0.0091; blocks.14.ln1_post.hook_normalized:-0.0039
gemma2,6832,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.1533; blocks.11.ln2_post.hook_normalized:0.1069; blocks.9.ln2_post.hook_normalized:0.0854; blocks.16.ln2_post.hook_normalized:0.0820; blocks.14.ln2_post.hook_normalized:0.0796; blocks.6.ln1_post.hook_normalized:0.0791; blocks.7.ln2_post.hook_normalized:0.0684; blocks.8.ln2_post.hook_normalized:0.0649; blocks.15.ln2_post.hook_normalized:0.0640; blocks.0.ln1_post.hook_normalized:0.0615; blocks.18.ln2_post.hook_normalized:0.0581; blocks.3.ln2_post.hook_normalized:-0.0566; blocks.17.ln2_post.hook_normalized:0.0564; blocks.12.ln2_post.hook_normalized:0.0542; blocks.5.ln2_post.hook_normalized:0.0515; blocks.20.ln1_post.hook_normalized:0.0454; blocks.19.ln2_post.hook_normalized:0.0437; blocks.15.ln1_post.hook_normalized:0.0422; blocks.2.ln2_post.hook_normalized:0.0420; blocks.4.ln1_post.hook_normalized:0.0400; blocks.4.ln2_post.hook_normalized:0.0366; blocks.18.ln1_post.hook_normalized:-0.0364; blocks.8.ln1_post.hook_normalized:-0.0354; blocks.9.ln1_post.hook_normalized:-0.0322; blocks.10.ln2_post.hook_normalized:0.0320; blocks.17.ln1_post.hook_normalized:0.0320; blocks.0.ln2_post.hook_normalized:0.0317; blocks.13.ln2_post.hook_normalized:0.0317; blocks.6.ln2_post.hook_normalized:0.0315; blocks.1.ln1_post.hook_normalized:0.0205; blocks.1.ln2_post.hook_normalized:0.0164; blocks.11.ln1_post.hook_normalized:-0.0160; blocks.5.ln1_post.hook_normalized:0.0154; blocks.3.ln1_post.hook_normalized:-0.0146; blocks.12.ln1_post.hook_normalized:0.0141; blocks.0.hook_resid_post:0.0113; blocks.2.ln1_post.hook_normalized:0.0095; blocks.16.ln1_post.hook_normalized:-0.0095; blocks.13.ln1_post.hook_normalized:-0.0092; blocks.19.ln1_post.hook_normalized:0.0061; blocks.20.ln2_post.hook_normalized:0.0055; blocks.7.ln1_post.hook_normalized:-0.0048; blocks.10.ln1_post.hook_normalized:-0.0025; blocks.14.ln1_post.hook_normalized:-0.0004
gemma2,695,all,lars,negative,0.9335827969744376,,blocks.0.hook_resid_post:12.8748; blocks.0.ln1_post.hook_normalized:9.9615; blocks.11.ln2_post.hook_normalized:17.1651; blocks.6.ln1_post.hook_normalized:2.4777; blocks.20.ln2_post.hook_normalized:2.3505; blocks.5.ln2_post.hook_normalized:2.3680; blocks.7.ln2_post.hook_normalized:0.9040; blocks.9.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000
gemma2,695,all,lars,positive,0.8231952500555506,,blocks.0.hook_resid_post:8.1370; blocks.6.ln1_post.hook_normalized:9.7253; blocks.0.ln1_post.hook_normalized:12.2032; blocks.11.ln2_post.hook_normalized:12.0204; blocks.10.ln2_post.hook_normalized:13.2594; blocks.15.ln1_post.hook_normalized:4.6169; blocks.5.ln2_post.hook_normalized:2.4085; blocks.9.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.18.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000
gemma2,695,all,diff,pos-vs-neg,,,blocks.20.hook_resid_post:24.6598; blocks.0.ln1_post.hook_normalized:0.6857; blocks.0.hook_resid_post:0.5851; blocks.7.ln2_post.hook_normalized:0.5401; blocks.11.ln2_post.hook_normalized:0.4856; blocks.14.ln2_post.hook_normalized:0.3810; blocks.1.ln1_post.hook_normalized:0.3704; blocks.3.ln2_post.hook_normalized:-0.3055; blocks.8.ln2_post.hook_normalized:0.2998; blocks.18.ln2_post.hook_normalized:0.2717; blocks.8.ln1_post.hook_normalized:-0.2653; blocks.15.ln2_post.hook_normalized:0.2541; blocks.19.ln2_post.hook_normalized:0.2524; blocks.9.ln2_post.hook_normalized:0.2360; blocks.5.ln2_post.hook_normalized:0.2243; blocks.16.ln2_post.hook_normalized:0.2242; blocks.4.ln2_post.hook_normalized:0.2128; blocks.6.ln2_post.hook_normalized:0.2126; blocks.4.ln1_post.hook_normalized:0.2009; blocks.9.ln1_post.hook_normalized:-0.1998; blocks.6.ln1_post.hook_normalized:0.1858; blocks.0.ln2_post.hook_normalized:0.1718; blocks.18.ln1_post.hook_normalized:-0.1622; blocks.15.ln1_post.hook_normalized:0.1411; blocks.12.ln2_post.hook_normalized:0.1391; blocks.17.ln2_post.hook_normalized:0.1331; blocks.5.ln1_post.hook_normalized:0.1235; blocks.17.ln1_post.hook_normalized:0.1154; blocks.11.ln1_post.hook_normalized:-0.0977; blocks.2.ln2_post.hook_normalized:0.0960; blocks.2.ln1_post.hook_normalized:0.0872; blocks.19.ln1_post.hook_normalized:-0.0830; blocks.13.ln1_post.hook_normalized:-0.0813; blocks.10.ln2_post.hook_normalized:0.0705; blocks.20.ln2_post.hook_normalized:-0.0672; blocks.20.ln1_post.hook_normalized:0.0555; blocks.14.ln1_post.hook_normalized:-0.0470; blocks.7.ln1_post.hook_normalized:0.0421; blocks.13.ln2_post.hook_normalized:0.0400; blocks.12.ln1_post.hook_normalized:-0.0267; blocks.1.ln2_post.hook_normalized:-0.0235; blocks.3.ln1_post.hook_normalized:-0.0194; blocks.16.ln1_post.hook_normalized:-0.0137; blocks.10.ln1_post.hook_normalized:0.0077
gemma2,695,all,Component Similarities,All,,,blocks.20.hook_resid_post:0.1475; blocks.11.ln2_post.hook_normalized:0.0845; blocks.7.ln2_post.hook_normalized:0.0830; blocks.0.ln1_post.hook_normalized:0.0752; blocks.14.ln2_post.hook_normalized:0.0723; blocks.8.ln1_post.hook_normalized:-0.0596; blocks.18.ln2_post.hook_normalized:0.0552; blocks.15.ln2_post.hook_normalized:0.0549; blocks.3.ln2_post.hook_normalized:-0.0544; blocks.19.ln2_post.hook_normalized:0.0540; blocks.16.ln2_post.hook_normalized:0.0488; blocks.8.ln2_post.hook_normalized:0.0479; blocks.6.ln1_post.hook_normalized:0.0425; blocks.0.ln2_post.hook_normalized:0.0410; blocks.18.ln1_post.hook_normalized:-0.0398; blocks.1.ln1_post.hook_normalized:0.0388; blocks.9.ln2_post.hook_normalized:0.0381; blocks.5.ln2_post.hook_normalized:0.0359; blocks.6.ln2_post.hook_normalized:0.0356; blocks.4.ln2_post.hook_normalized:0.0349; blocks.0.hook_resid_post:0.0337; blocks.4.ln1_post.hook_normalized:0.0306; blocks.17.ln1_post.hook_normalized:0.0288; blocks.17.ln2_post.hook_normalized:0.0287; blocks.15.ln1_post.hook_normalized:0.0262; blocks.12.ln2_post.hook_normalized:0.0258; blocks.19.ln1_post.hook_normalized:-0.0233; blocks.2.ln1_post.hook_normalized:0.0222; blocks.2.ln2_post.hook_normalized:0.0211; blocks.9.ln1_post.hook_normalized:-0.0211; blocks.13.ln1_post.hook_normalized:-0.0201; blocks.20.ln1_post.hook_normalized:0.0153; blocks.20.ln2_post.hook_normalized:-0.0140; blocks.11.ln1_post.hook_normalized:-0.0131; blocks.5.ln1_post.hook_normalized:0.0101; blocks.10.ln2_post.hook_normalized:0.0101; blocks.14.ln1_post.hook_normalized:-0.0085; blocks.13.ln2_post.hook_normalized:0.0081; blocks.7.ln1_post.hook_normalized:0.0052; blocks.12.ln1_post.hook_normalized:-0.0042; blocks.16.ln1_post.hook_normalized:-0.0040; blocks.3.ln1_post.hook_normalized:-0.0038; blocks.1.ln2_post.hook_normalized:-0.0033; blocks.10.ln1_post.hook_normalized:0.0023
