model,steering_vector,position,method,set,r2,intercept,top_features
gemma2,5548,-1,lars,negative,0.3532957320972101,,blocks.18.ln2_post.hook_normalized:5.5207; blocks.3.ln1_post.hook_normalized:3.1668; blocks.20.ln2_post.hook_normalized:2.3908; blocks.17.ln1_post.hook_normalized:0.5954; blocks.7.ln2_post.hook_normalized:0.5454; blocks.17.ln2_post.hook_normalized:0.1127; blocks.15.ln2_post.hook_normalized:0.0216; blocks.6.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.0.hook_resid_post:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000
gemma2,5548,-1,lars,positive,0.2875624175512381,,blocks.20.ln2_post.hook_normalized:4.7412; blocks.16.ln2_post.hook_normalized:3.4437; blocks.7.ln1_post.hook_normalized:2.3376; blocks.13.ln2_post.hook_normalized:1.4449; blocks.18.ln2_post.hook_normalized:0.9320; blocks.15.ln1_post.hook_normalized:0.7161; blocks.15.ln2_post.hook_normalized:0.3025; blocks.7.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.0.hook_resid_post:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000
gemma2,5548,-2,lars,negative,0.6107554617180945,,blocks.18.ln2_post.hook_normalized:2.2546; blocks.19.ln2_post.hook_normalized:2.5593; blocks.13.ln1_post.hook_normalized:2.3641; blocks.20.ln1_post.hook_normalized:1.1049; blocks.18.ln1_post.hook_normalized:1.4699; blocks.20.ln2_post.hook_normalized:0.1971; blocks.9.ln2_post.hook_normalized:0.1875; blocks.17.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.0.hook_resid_post:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000
gemma2,5548,-2,lars,positive,0.4249977294849462,,blocks.13.ln1_post.hook_normalized:5.4074; blocks.17.ln1_post.hook_normalized:1.9051; blocks.10.ln1_post.hook_normalized:0.8650; blocks.15.ln1_post.hook_normalized:0.1825; blocks.18.ln2_post.hook_normalized:0.4953; blocks.16.ln1_post.hook_normalized:0.3971; blocks.20.ln1_post.hook_normalized:0.2668; blocks.5.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.19.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.0.hook_resid_post:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.20.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000
gemma2,5548,-3,lars,negative,0.6688348955333154,,blocks.19.ln2_post.hook_normalized:4.8080; blocks.18.ln2_post.hook_normalized:4.3001; blocks.13.ln1_post.hook_normalized:2.6436; blocks.20.ln2_post.hook_normalized:1.1078; blocks.15.ln1_post.hook_normalized:1.1191; blocks.14.ln2_post.hook_normalized:0.8335; blocks.17.ln1_post.hook_normalized:0.9495; blocks.9.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.0.hook_resid_post:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.3.ln1_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000
gemma2,5548,-3,lars,positive,0.5696217980513272,,blocks.17.ln1_post.hook_normalized:3.1448; blocks.18.ln2_post.hook_normalized:1.2389; blocks.14.ln2_post.hook_normalized:1.7073; blocks.13.ln1_post.hook_normalized:1.9432; blocks.19.ln2_post.hook_normalized:0.9189; blocks.10.ln1_post.hook_normalized:1.3589; blocks.20.ln2_post.hook_normalized:1.0716; blocks.3.ln1_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.20.ln1_post.hook_normalized:0.0000; blocks.10.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.0.hook_resid_post:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.0.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.0.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000
gemma2,5548,-1,diff,pos-vs-neg,,,blocks.0.hook_resid_post:2.6311; blocks.20.hook_resid_post:-1.8867; blocks.11.ln1_post.hook_normalized:0.8100; blocks.20.ln2_post.hook_normalized:-0.6638; blocks.13.ln2_post.hook_normalized:-0.5531; blocks.16.ln1_post.hook_normalized:0.5333; blocks.1.ln2_post.hook_normalized:-0.5183; blocks.19.ln1_post.hook_normalized:-0.4768; blocks.7.ln1_post.hook_normalized:0.4042; blocks.0.ln2_post.hook_normalized:-0.3911; blocks.14.ln2_post.hook_normalized:-0.3388; blocks.18.ln2_post.hook_normalized:-0.3209; blocks.16.ln2_post.hook_normalized:-0.3015; blocks.17.ln1_post.hook_normalized:-0.2706; blocks.19.ln2_post.hook_normalized:0.2668; blocks.10.ln2_post.hook_normalized:-0.2651; blocks.13.ln1_post.hook_normalized:0.2410; blocks.3.ln1_post.hook_normalized:0.2012; blocks.4.ln2_post.hook_normalized:-0.1877; blocks.17.ln2_post.hook_normalized:-0.1819; blocks.18.ln1_post.hook_normalized:0.1705; blocks.9.ln1_post.hook_normalized:-0.1664; blocks.12.ln2_post.hook_normalized:0.1658; blocks.3.ln2_post.hook_normalized:-0.1630; blocks.2.ln1_post.hook_normalized:-0.1509; blocks.15.ln2_post.hook_normalized:-0.1445; blocks.0.ln1_post.hook_normalized:-0.1442; blocks.1.ln1_post.hook_normalized:0.1417; blocks.8.ln1_post.hook_normalized:-0.1389; blocks.12.ln1_post.hook_normalized:0.1307; blocks.11.ln2_post.hook_normalized:-0.1248; blocks.7.ln2_post.hook_normalized:-0.1177; blocks.4.ln1_post.hook_normalized:0.1091; blocks.5.ln2_post.hook_normalized:0.0989; blocks.15.ln1_post.hook_normalized:0.0922; blocks.20.ln1_post.hook_normalized:-0.0800; blocks.6.ln2_post.hook_normalized:0.0798; blocks.14.ln1_post.hook_normalized:-0.0723; blocks.9.ln2_post.hook_normalized:-0.0722; blocks.8.ln2_post.hook_normalized:0.0687; blocks.6.ln1_post.hook_normalized:0.0556; blocks.2.ln2_post.hook_normalized:0.0485; blocks.5.ln1_post.hook_normalized:0.0334; blocks.10.ln1_post.hook_normalized:0.0156
gemma2,5548,-2,diff,pos-vs-neg,,,blocks.20.hook_resid_post:8.0238; blocks.0.hook_resid_post:-1.0709; blocks.0.ln1_post.hook_normalized:0.6705; blocks.0.ln2_post.hook_normalized:0.6172; blocks.11.ln2_post.hook_normalized:0.6092; blocks.6.ln2_post.hook_normalized:0.4610; blocks.4.ln2_post.hook_normalized:0.4508; blocks.8.ln2_post.hook_normalized:0.3977; blocks.9.ln2_post.hook_normalized:0.3740; blocks.3.ln2_post.hook_normalized:-0.3711; blocks.17.ln1_post.hook_normalized:0.3471; blocks.19.ln1_post.hook_normalized:-0.3436; blocks.1.ln1_post.hook_normalized:-0.3357; blocks.20.ln2_post.hook_normalized:0.3316; blocks.1.ln2_post.hook_normalized:0.3167; blocks.10.ln2_post.hook_normalized:-0.3069; blocks.11.ln1_post.hook_normalized:0.2973; blocks.15.ln2_post.hook_normalized:0.2962; blocks.4.ln1_post.hook_normalized:0.2930; blocks.7.ln2_post.hook_normalized:0.2924; blocks.14.ln2_post.hook_normalized:0.2727; blocks.9.ln1_post.hook_normalized:-0.2384; blocks.19.ln2_post.hook_normalized:0.2112; blocks.16.ln1_post.hook_normalized:0.2111; blocks.8.ln1_post.hook_normalized:-0.2063; blocks.17.ln2_post.hook_normalized:0.1992; blocks.7.ln1_post.hook_normalized:0.1791; blocks.14.ln1_post.hook_normalized:-0.1726; blocks.13.ln2_post.hook_normalized:-0.1434; blocks.2.ln2_post.hook_normalized:0.1414; blocks.6.ln1_post.hook_normalized:0.1411; blocks.12.ln2_post.hook_normalized:0.1250; blocks.10.ln1_post.hook_normalized:-0.0956; blocks.18.ln2_post.hook_normalized:0.0919; blocks.3.ln1_post.hook_normalized:0.0806; blocks.20.ln1_post.hook_normalized:0.0625; blocks.2.ln1_post.hook_normalized:0.0619; blocks.12.ln1_post.hook_normalized:0.0508; blocks.13.ln1_post.hook_normalized:0.0311; blocks.16.ln2_post.hook_normalized:0.0282; blocks.5.ln2_post.hook_normalized:-0.0159; blocks.18.ln1_post.hook_normalized:0.0151; blocks.15.ln1_post.hook_normalized:-0.0123; blocks.5.ln1_post.hook_normalized:0.0122
gemma2,5548,-3,diff,pos-vs-neg,,,blocks.20.hook_resid_post:6.9058; blocks.0.hook_resid_post:-1.7203; blocks.0.ln1_post.hook_normalized:1.1608; blocks.11.ln2_post.hook_normalized:0.5317; blocks.13.ln2_post.hook_normalized:-0.5132; blocks.20.ln2_post.hook_normalized:0.4766; blocks.8.ln2_post.hook_normalized:0.4260; blocks.17.ln1_post.hook_normalized:0.3964; blocks.17.ln2_post.hook_normalized:0.3760; blocks.6.ln2_post.hook_normalized:0.3572; blocks.18.ln2_post.hook_normalized:0.3172; blocks.8.ln1_post.hook_normalized:-0.3111; blocks.10.ln2_post.hook_normalized:-0.2771; blocks.15.ln2_post.hook_normalized:0.2533; blocks.9.ln1_post.hook_normalized:-0.2303; blocks.20.ln1_post.hook_normalized:0.2237; blocks.7.ln2_post.hook_normalized:0.2227; blocks.3.ln1_post.hook_normalized:0.2103; blocks.12.ln2_post.hook_normalized:-0.1989; blocks.6.ln1_post.hook_normalized:0.1928; blocks.1.ln2_post.hook_normalized:0.1546; blocks.16.ln2_post.hook_normalized:-0.1396; blocks.19.ln2_post.hook_normalized:0.1390; blocks.9.ln2_post.hook_normalized:0.1342; blocks.4.ln2_post.hook_normalized:0.1298; blocks.14.ln2_post.hook_normalized:0.1246; blocks.11.ln1_post.hook_normalized:0.1121; blocks.7.ln1_post.hook_normalized:0.1113; blocks.19.ln1_post.hook_normalized:-0.1040; blocks.4.ln1_post.hook_normalized:0.0936; blocks.12.ln1_post.hook_normalized:-0.0903; blocks.1.ln1_post.hook_normalized:-0.0902; blocks.10.ln1_post.hook_normalized:-0.0848; blocks.14.ln1_post.hook_normalized:-0.0784; blocks.16.ln1_post.hook_normalized:0.0773; blocks.0.ln2_post.hook_normalized:0.0711; blocks.18.ln1_post.hook_normalized:0.0701; blocks.2.ln1_post.hook_normalized:0.0612; blocks.2.ln2_post.hook_normalized:0.0457; blocks.5.ln2_post.hook_normalized:0.0336; blocks.13.ln1_post.hook_normalized:-0.0323; blocks.15.ln1_post.hook_normalized:0.0165; blocks.3.ln2_post.hook_normalized:0.0163; blocks.5.ln1_post.hook_normalized:0.0123
gemma2,5548,-1,Component Similarities,All,,,blocks.0.hook_resid_post:0.1133; blocks.19.ln1_post.hook_normalized:-0.0703; blocks.20.ln2_post.hook_normalized:-0.0688; blocks.1.ln2_post.hook_normalized:-0.0518; blocks.16.ln1_post.hook_normalized:0.0500; blocks.11.ln1_post.hook_normalized:0.0488; blocks.13.ln2_post.hook_normalized:-0.0398; blocks.17.ln1_post.hook_normalized:-0.0337; blocks.18.ln2_post.hook_normalized:-0.0315; blocks.3.ln2_post.hook_normalized:-0.0273; blocks.19.ln2_post.hook_normalized:0.0272; blocks.16.ln2_post.hook_normalized:-0.0265; blocks.14.ln2_post.hook_normalized:-0.0251; blocks.13.ln1_post.hook_normalized:0.0238; blocks.7.ln1_post.hook_normalized:0.0237; blocks.0.ln2_post.hook_normalized:-0.0222; blocks.4.ln2_post.hook_normalized:-0.0212; blocks.18.ln1_post.hook_normalized:0.0210; blocks.3.ln1_post.hook_normalized:0.0183; blocks.20.hook_resid_post:-0.0183; blocks.10.ln2_post.hook_normalized:-0.0182; blocks.8.ln1_post.hook_normalized:-0.0170; blocks.17.ln2_post.hook_normalized:-0.0164; blocks.20.ln1_post.hook_normalized:-0.0141; blocks.2.ln1_post.hook_normalized:-0.0137; blocks.12.ln1_post.hook_normalized:0.0123; blocks.15.ln1_post.hook_normalized:0.0121; blocks.15.ln2_post.hook_normalized:-0.0121; blocks.4.ln1_post.hook_normalized:0.0114; blocks.9.ln1_post.hook_normalized:-0.0112; blocks.12.ln2_post.hook_normalized:0.0103; blocks.7.ln2_post.hook_normalized:-0.0101; blocks.0.ln1_post.hook_normalized:-0.0099; blocks.5.ln2_post.hook_normalized:0.0094; blocks.14.ln1_post.hook_normalized:-0.0091; blocks.1.ln1_post.hook_normalized:0.0087; blocks.11.ln2_post.hook_normalized:-0.0087; blocks.6.ln1_post.hook_normalized:0.0080; blocks.9.ln2_post.hook_normalized:-0.0079; blocks.6.ln2_post.hook_normalized:0.0076; blocks.8.ln2_post.hook_normalized:0.0059; blocks.2.ln2_post.hook_normalized:0.0044; blocks.5.ln1_post.hook_normalized:0.0023; blocks.10.ln1_post.hook_normalized:0.0009
gemma2,5548,-2,Component Similarities,All,,,blocks.20.hook_resid_post:0.0830; blocks.3.ln2_post.hook_normalized:-0.0588; blocks.19.ln1_post.hook_normalized:-0.0557; blocks.0.ln2_post.hook_normalized:0.0547; blocks.0.ln1_post.hook_normalized:0.0515; blocks.11.ln2_post.hook_normalized:0.0474; blocks.0.hook_resid_post:-0.0469; blocks.4.ln2_post.hook_normalized:0.0457; blocks.20.ln2_post.hook_normalized:0.0437; blocks.1.ln2_post.hook_normalized:0.0430; blocks.6.ln2_post.hook_normalized:0.0417; blocks.17.ln1_post.hook_normalized:0.0408; blocks.8.ln2_post.hook_normalized:0.0364; blocks.9.ln2_post.hook_normalized:0.0337; blocks.15.ln2_post.hook_normalized:0.0299; blocks.4.ln1_post.hook_normalized:0.0298; blocks.7.ln2_post.hook_normalized:0.0276; blocks.19.ln2_post.hook_normalized:0.0276; blocks.14.ln2_post.hook_normalized:0.0240; blocks.1.ln1_post.hook_normalized:-0.0238; blocks.8.ln1_post.hook_normalized:-0.0238; blocks.10.ln2_post.hook_normalized:-0.0232; blocks.6.ln1_post.hook_normalized:0.0228; blocks.14.ln1_post.hook_normalized:-0.0227; blocks.16.ln1_post.hook_normalized:0.0223; blocks.17.ln2_post.hook_normalized:0.0219; blocks.11.ln1_post.hook_normalized:0.0209; blocks.9.ln1_post.hook_normalized:-0.0172; blocks.2.ln2_post.hook_normalized:0.0161; blocks.13.ln2_post.hook_normalized:-0.0129; blocks.7.ln1_post.hook_normalized:0.0127; blocks.20.ln1_post.hook_normalized:0.0126; blocks.3.ln1_post.hook_normalized:0.0101; blocks.18.ln2_post.hook_normalized:0.0101; blocks.12.ln2_post.hook_normalized:0.0093; blocks.10.ln1_post.hook_normalized:-0.0092; blocks.2.ln1_post.hook_normalized:0.0068; blocks.18.ln1_post.hook_normalized:0.0049; blocks.13.ln1_post.hook_normalized:0.0037; blocks.16.ln2_post.hook_normalized:0.0037; blocks.12.ln1_post.hook_normalized:0.0036; blocks.5.ln2_post.hook_normalized:-0.0023; blocks.5.ln1_post.hook_normalized:0.0010; blocks.15.ln1_post.hook_normalized:0.0000
gemma2,5548,-3,Component Similarities,All,,,blocks.0.hook_resid_post:-0.1055; blocks.0.ln1_post.hook_normalized:0.0830; blocks.20.hook_resid_post:0.0742; blocks.20.ln2_post.hook_normalized:0.0620; blocks.17.ln1_post.hook_normalized:0.0481; blocks.13.ln2_post.hook_normalized:-0.0471; blocks.20.ln1_post.hook_normalized:0.0454; blocks.11.ln2_post.hook_normalized:0.0447; blocks.8.ln2_post.hook_normalized:0.0422; blocks.17.ln2_post.hook_normalized:0.0415; blocks.18.ln2_post.hook_normalized:0.0400; blocks.8.ln1_post.hook_normalized:-0.0386; blocks.6.ln2_post.hook_normalized:0.0352; blocks.6.ln1_post.hook_normalized:0.0282; blocks.3.ln1_post.hook_normalized:0.0275; blocks.15.ln2_post.hook_normalized:0.0260; blocks.10.ln2_post.hook_normalized:-0.0253; blocks.1.ln2_post.hook_normalized:0.0251; blocks.7.ln2_post.hook_normalized:0.0225; blocks.4.ln2_post.hook_normalized:0.0173; blocks.19.ln2_post.hook_normalized:0.0171; blocks.19.ln1_post.hook_normalized:-0.0168; blocks.9.ln1_post.hook_normalized:-0.0166; blocks.12.ln2_post.hook_normalized:-0.0164; blocks.16.ln2_post.hook_normalized:-0.0157; blocks.9.ln2_post.hook_normalized:0.0142; blocks.14.ln2_post.hook_normalized:0.0112; blocks.4.ln1_post.hook_normalized:0.0108; blocks.14.ln1_post.hook_normalized:-0.0107; blocks.18.ln1_post.hook_normalized:0.0099; blocks.12.ln1_post.hook_normalized:-0.0087; blocks.2.ln1_post.hook_normalized:0.0085; blocks.16.ln1_post.hook_normalized:0.0085; blocks.7.ln1_post.hook_normalized:0.0077; blocks.11.ln1_post.hook_normalized:0.0077; blocks.1.ln1_post.hook_normalized:-0.0072; blocks.10.ln1_post.hook_normalized:-0.0070; blocks.0.ln2_post.hook_normalized:0.0067; blocks.2.ln2_post.hook_normalized:0.0064; blocks.15.ln1_post.hook_normalized:0.0060; blocks.5.ln2_post.hook_normalized:0.0036; blocks.13.ln1_post.hook_normalized:-0.0035; blocks.3.ln2_post.hook_normalized:0.0019; blocks.5.ln1_post.hook_normalized:0.0000
gemma2,6832,-1,lars,negative,0.634376776721133,,blocks.18.ln2_post.hook_normalized:6.8596; blocks.0.ln1_post.hook_normalized:3.9980; blocks.0.ln2_post.hook_normalized:1.1361; blocks.19.ln2_post.hook_normalized:0.4820; blocks.3.ln1_post.hook_normalized:0.3981; blocks.10.ln2_post.hook_normalized:0.0692; blocks.20.ln1_post.hook_normalized:0.0423; blocks.20.ln2_post.hook_normalized:0.0000; blocks.6.ln2_post.hook_normalized:0.0000; blocks.2.ln2_post.hook_normalized:0.0000; blocks.9.ln2_post.hook_normalized:0.0000; blocks.7.ln2_post.hook_normalized:0.0000; blocks.16.ln2_post.hook_normalized:0.0000; blocks.17.ln2_post.hook_normalized:0.0000; blocks.6.ln1_post.hook_normalized:0.0000; blocks.11.ln1_post.hook_normalized:0.0000; blocks.11.ln2_post.hook_normalized:0.0000; blocks.8.ln1_post.hook_normalized:0.0000; blocks.4.ln2_post.hook_normalized:0.0000; blocks.14.ln2_post.hook_normalized:0.0000; blocks.13.ln1_post.hook_normalized:0.0000; blocks.3.ln2_post.hook_normalized:0.0000; blocks.4.ln1_post.hook_normalized:0.0000; blocks.16.ln1_post.hook_normalized:0.0000; blocks.5.ln2_post.hook_normalized:0.0000; blocks.19.ln1_post.hook_normalized:0.0000; blocks.1.ln2_post.hook_normalized:0.0000; blocks.10.ln1_post.hook_normalized:0.0000; blocks.2.ln1_post.hook_normalized:0.0000; blocks.0.hook_resid_post:0.0000; blocks.12.ln2_post.hook_normalized:0.0000; blocks.15.ln1_post.hook_normalized:0.0000; blocks.9.ln1_post.hook_normalized:0.0000; blocks.5.ln1_post.hook_normalized:0.0000; blocks.15.ln2_post.hook_normalized:0.0000; blocks.12.ln1_post.hook_normalized:0.0000; blocks.14.ln1_post.hook_normalized:0.0000; blocks.18.ln1_post.hook_normalized:0.0000; blocks.7.ln1_post.hook_normalized:0.0000; blocks.17.ln1_post.hook_normalized:0.0000; blocks.1.ln1_post.hook_normalized:0.0000; blocks.8.ln2_post.hook_normalized:0.0000; blocks.13.ln2_post.hook_normalized:0.0000
